loss,accuracy,val_loss,val_accuracy
1.7545174360275269,0.4286511242389679,1.3837082386016846,0.4985590875148773
1.1036242246627808,0.6065817475318909,0.8540574312210083,0.6808589696884155
0.792593240737915,0.7162080407142639,0.6107883453369141,0.7938086986541748
0.49935251474380493,0.8250209093093872,0.41939669847488403,0.8580459356307983
0.4121173620223999,0.8521660566329956,0.2840653955936432,0.9016454219818115
0.27160006761550903,0.9044110774993896,0.2362322360277176,0.9179139137268066
0.21461829543113708,0.9254671335220337,0.17294710874557495,0.9405968189239502
0.1865885704755783,0.9354373812675476,0.18108436465263367,0.9391094446182251
0.15503443777561188,0.9462907910346985,0.3656849265098572,0.8806358575820923
0.13942958414554596,0.9521241784095764,0.1186932846903801,0.9587245583534241
0.12614010274410248,0.9574695825576782,0.11489026993513107,0.9605838060379028
0.11940784752368927,0.9590964317321777,0.1539548635482788,0.9467323422431946
0.11578411608934402,0.9600492715835571,0.11272787302732468,0.962350070476532
0.1085561141371727,0.9631634950637817,0.08546571433544159,0.9682996869087219
0.09151139110326767,0.9688807129859924,0.09427464008331299,0.9680207967758179
0.07830356061458588,0.9728549122810364,0.08818711340427399,0.9712744951248169
0.08855234086513519,0.9703913927078247,0.12724840641021729,0.9556567668914795
0.07305916398763657,0.9757599830627441,0.10949678719043732,0.9637445211410522
0.07824736833572388,0.9739704132080078,0.08331076055765152,0.9722971320152283
0.07306134700775146,0.9745746850967407,0.11026611179113388,0.9610486030578613
0.08020889014005661,0.9733894467353821,0.07899532467126846,0.9744352698326111
0.057766176760196686,0.9804545640945435,0.07658317685127258,0.9747141599655151
0.06586794555187225,0.9776889681816101,0.0651455894112587,0.9766663312911987
0.05724544823169708,0.9811983108520508,0.07370036095380783,0.974156379699707
0.0554354190826416,0.9814074635505676,0.060871370136737823,0.9812215566635132
0.05915603041648865,0.9795947074890137,0.06521104276180267,0.9778748750686646
0.05065113306045532,0.9833829402923584,0.08508177846670151,0.9697871208190918
0.07111406326293945,0.9764106869697571,0.08270162343978882,0.9744352698326111
0.04851916432380676,0.984126627445221,0.04598608613014221,0.9850329756736755
0.042376600205898285,0.9856604933738708,0.05910610035061836,0.980384886264801
0.052015792578458786,0.9823370575904846,0.0701180174946785,0.9745281934738159
0.06171748414635658,0.9789671897888184,0.0517684742808342,0.9829878211021423
0.04029103368520737,0.986613392829895,0.10438985377550125,0.9647671580314636
0.040776100009679794,0.986613392829895,0.052593495696783066,0.9812215566635132
0.03906763345003128,0.9871014356613159,0.049068331718444824,0.9840103983879089
0.03937036916613579,0.9869387149810791,0.04070954769849777,0.9864274263381958
0.040484409779310226,0.9860788583755493,0.09441159665584564,0.9700660109519958
0.048842474818229675,0.9838942289352417,0.05355929955840111,0.981035590171814
0.03394493833184242,0.9885191321372986,0.03172638267278671,0.9900529980659485
0.036092229187488556,0.9878451228141785,0.04080909490585327,0.9867063164710999
0.03922343626618385,0.9870084524154663,0.0485740602016449,0.9817792773246765
0.030344456434249878,0.9903318881988525,0.05499254912137985,0.9831737279891968
0.03547411412000656,0.9884029030799866,0.05526184290647507,0.9805707931518555
0.031316570937633514,0.9897741079330444,0.0382077693939209,0.987542986869812
0.036610789597034454,0.9878916144371033,0.03642188757658005,0.9882866740226746
0.029177993535995483,0.9900297522544861,0.08437497168779373,0.9754578471183777
0.052939336746931076,0.9831969738006592,0.060446348041296005,0.980105996131897
0.07170482724905014,0.9764571785926819,0.09107362478971481,0.9708096981048584
0.04372994229197502,0.9859626293182373,0.04330496862530708,0.9854978322982788
0.027895821258425713,0.9915171265602112,0.028025105595588684,0.9919122457504272
0.0273178331553936,0.9913079738616943,0.07669555395841599,0.9753648638725281
0.02832138165831566,0.9911453127861023,0.08403120934963226,0.9723900556564331
0.022234249860048294,0.9930278062820435,0.04279066622257233,0.9876359701156616
0.027018681168556213,0.9913544654846191,0.0531921349465847,0.9808496832847595
0.028875024989247322,0.9910523295402527,0.029427941888570786,0.990796685218811
0.02422717772424221,0.9918889999389648,0.036765482276678085,0.9888444542884827
0.02913614548742771,0.9902156591415405,0.026900216937065125,0.9921911358833313
0.02825026959180832,0.990796685218811,0.030396271497011185,0.9900529980659485
0.024630485102534294,0.9920284748077393,0.05144506320357323,0.9824300408363342
0.027234485372900963,0.9911918044090271,0.029658889397978783,0.9903318881988525
0.026850538328289986,0.9912382364273071,0.03922926262021065,0.9878218770027161
0.031144898384809494,0.9901227355003357,0.026288829743862152,0.9921911358833313
0.02139992266893387,0.9931672215461731,0.027210958302021027,0.9918192625045776
0.02779609151184559,0.9913544654846191,0.02835841104388237,0.990796685218811
0.01835460029542446,0.9941666126251221,0.020348403602838516,0.9939574003219604
0.023370375856757164,0.9925861954689026,0.0325852632522583,0.989867091178894
0.02344791404902935,0.9924002885818481,0.02802712842822075,0.9926559329032898
0.025518937036395073,0.9916333556175232,0.030206847935914993,0.9910755753517151
0.01947818510234356,0.9934228658676147,0.028256043791770935,0.9920981526374817
0.04143698513507843,0.9869387149810791,0.07173516601324081,0.9762015342712402
0.026227176189422607,0.991958737373352,0.02437611110508442,0.9933066964149475
0.017324676737189293,0.9945849180221558,0.024329181760549545,0.9920981526374817
0.017957834526896477,0.9940968751907349,0.042304713279008865,0.9881007671356201
0.017164718359708786,0.9945151805877686,0.022075023502111435,0.9933996200561523
0.020702652633190155,0.9933299422264099,0.030101768672466278,0.9908896684646606
0.01941761001944542,0.9935158491134644,0.03585106506943703,0.9881937503814697
0.02302710898220539,0.9925861954689026,0.03843090683221817,0.9881007671356201
0.02519168145954609,0.991679847240448,0.01757604256272316,0.9952589273452759
0.018228501081466675,0.9940503835678101,0.020541243255138397,0.9936785101890564
0.01644323393702507,0.9949800372123718,0.015369724482297897,0.9951659440994263
0.018459027633070946,0.9938179850578308,0.028706898912787437,0.9914474487304688
0.016956325620412827,0.9944222569465637,0.020245322957634926,0.9942362904548645
0.02279852330684662,0.9927489161491394,0.01525860745459795,0.9962815046310425
0.010554751381278038,0.997141420841217,0.01788126491010189,0.9942362904548645
0.022615330293774605,0.9927024245262146,0.02843336947262287,0.9906107783317566
0.016076793894171715,0.9944919347763062,0.02177363447844982,0.9940503835678101
0.01340854074805975,0.9958863854408264,0.02744988724589348,0.9920981526374817
0.018099859356880188,0.9941201210021973,0.01983404904603958,0.9942362904548645
0.02917029894888401,0.990912914276123,0.05061124637722969,0.9816863536834717
0.017410317435860634,0.994933545589447,0.02052774839103222,0.9938644766807556
0.012667915783822536,0.995863139629364,0.028668686747550964,0.9917263388633728
0.014361920766532421,0.9956539869308472,0.02430085465312004,0.9924700260162354
0.012272055260837078,0.9962815046310425,0.022360121831297874,0.992841899394989
0.023290568962693214,0.9928186535835266,0.020216835662722588,0.9944222569465637
0.01585046947002411,0.9951194524765015,0.04109232500195503,0.9876359701156616
