loss,accuracy,val_loss,val_accuracy,lr
0.3026506304740906,0.8813537359237671,0.23616929352283478,0.9114381074905396,0.001
0.13818466663360596,0.9498302340507507,0.06547940522432327,0.9781964421272278,0.001
0.09645454585552216,0.9656371474266052,0.08119513839483261,0.9698145985603333,0.001
0.07416176050901413,0.9742211103439331,0.03747173026204109,0.9878719449043274,0.001
0.06028126925230026,0.9790319204330444,0.049997951835393906,0.9817270636558533,0.001
0.05057933181524277,0.9821515083312988,0.04814251512289047,0.9836675524711609,0.001
0.04375764727592468,0.9848668575286865,0.04718673601746559,0.9835327863693237,0.001
0.03863738849759102,0.986672580242157,0.024349845945835114,0.991591215133667,0.001
0.0339786596596241,0.9884918332099915,0.019424358382821083,0.99404376745224,0.001
0.030832206830382347,0.9894081354141235,0.02820325270295143,0.9910521507263184,0.001
0.028222164139151573,0.9900549650192261,0.023852890357375145,0.9916181564331055,0.001
0.02510400302708149,0.9914564490318298,0.01618272066116333,0.9944750070571899,0.001
0.022769762203097343,0.9922380447387695,0.012793999165296555,0.9962807297706604,0.001
0.02078033797442913,0.9927972555160522,0.016029048711061478,0.9942863583564758,0.001
0.019658071920275688,0.9933295845985413,0.014144351705908775,0.9952566027641296,0.001
0.017689265310764313,0.9939966201782227,0.01288739312440157,0.9956877827644348,0.001
0.017475489526987076,0.9937607645988464,0.013252487406134605,0.9954183101654053,0.001
0.016457725316286087,0.9944750070571899,0.017693035304546356,0.993989884853363,0.001
0.015139949508011341,0.9949466586112976,0.011078109964728355,0.9962268471717834,0.001
0.01474976446479559,0.9950611591339111,0.011966658756136894,0.9959034323692322,0.001
0.013359660282731056,0.9955597519874573,0.009484688751399517,0.9968197345733643,0.001
0.013610957190394402,0.9953104853630066,0.010158926248550415,0.9965772032737732,0.001
0.012181377969682217,0.9958562254905701,0.010839851573109627,0.9965772032737732,0.001
0.011662145145237446,0.9960246682167053,0.0088191544637084,0.9968197345733643,0.001
0.01194728072732687,0.9960651397705078,0.020657390356063843,0.9928848743438721,0.001
0.010876735672354698,0.9962537884712219,0.019876353442668915,0.9932891130447388,0.001
0.010642257519066334,0.9964020252227783,0.005671548657119274,0.9980056285858154,0.001
0.010231884196400642,0.9966310858726501,0.008633645251393318,0.996873676776886,0.001
0.009443167597055435,0.9966984987258911,0.014732234179973602,0.9948523044586182,0.001
0.009040312841534615,0.9967658519744873,0.008369826711714268,0.9972509741783142,0.001
0.00799171719700098,0.9973183274269104,0.009179447777569294,0.9969814419746399,0.001
0.009423743933439255,0.9967321753501892,0.011029813438653946,0.9967927932739258,0.001
0.008927862159907818,0.9968264698982239,0.007941327057778835,0.997601330280304,0.001
0.008587147109210491,0.997015118598938,0.005960079375654459,0.9980864524841309,0.001
0.00818618480116129,0.9973317980766296,0.00746274134144187,0.997547447681427,0.001
0.0075716059654951096,0.9972981214523315,0.006087474059313536,0.9980325698852539,0.001
0.007604033220559359,0.997237503528595,0.0066491966135799885,0.9977899789810181,0.001
0.0072308978997170925,0.9976080656051636,0.014820077456533909,0.9948523044586182,0.001
0.006982648745179176,0.9976484775543213,0.012440786696970463,0.9955530166625977,0.001
0.006965361535549164,0.9977360963821411,0.007415552623569965,0.9975205063819885,0.001
