loss,accuracy,val_loss,val_accuracy,lr
2.2730793952941895,0.08894230425357819,2.2254698276519775,0.07371795177459717,0.001
2.2340965270996094,0.09254807978868484,2.1956868171691895,0.09054487198591232,0.001
2.204596996307373,0.10657051205635071,2.1682920455932617,0.12980769574642181,0.001
2.1709811687469482,0.12199519574642181,2.142610788345337,0.1690705120563507,0.001
2.145244598388672,0.13942307233810425,2.1186652183532715,0.2059294879436493,0.001
2.1169357299804688,0.16225960850715637,2.0961811542510986,0.20993590354919434,0.001
2.093707323074341,0.18028846383094788,2.0749800205230713,0.22355769574642181,0.001
2.068309783935547,0.2059294879436493,2.0552031993865967,0.22996795177459717,0.001
2.046782970428467,0.21233974397182465,2.036665201187134,0.23477564752101898,0.001
2.0264859199523926,0.21935096383094788,2.019407272338867,0.23076923191547394,0.001
2.0069050788879395,0.2213541716337204,2.0035500526428223,0.23397435247898102,0.001
1.9919977188110352,0.23377403616905212,1.9889925718307495,0.2371794879436493,0.001
1.973006248474121,0.23477564752101898,1.9757137298583984,0.22996795177459717,0.001
1.961256742477417,0.23758013546466827,1.963571548461914,0.23076923191547394,0.001
1.9481821060180664,0.23597756028175354,1.9523900747299194,0.2315705120563507,0.001
1.9365003108978271,0.23898236453533173,1.9423751831054688,0.23317307233810425,0.001
1.9285675287246704,0.23357371985912323,1.9333950281143188,0.22996795177459717,0.001
1.9168893098831177,0.24258814752101898,1.9253820180892944,0.2315705120563507,0.001
1.911054015159607,0.24118590354919434,1.918198585510254,0.23237179219722748,0.001
1.9046181440353394,0.24178685247898102,1.9117602109909058,0.23076923191547394,0.001
1.896704077720642,0.24138621985912323,1.9060837030410767,0.23076923191547394,0.001
1.8918508291244507,0.23878204822540283,1.9010732173919678,0.22996795177459717,0.001
1.8911230564117432,0.23838141560554504,1.8965123891830444,0.22836539149284363,0.001
1.888008713722229,0.24018429219722748,1.892549991607666,0.22836539149284363,0.001
1.8795340061187744,0.24118590354919434,1.888999581336975,0.22836539149284363,0.001
1.8781579732894897,0.2423878163099289,1.8857523202896118,0.2291666716337204,0.001
1.8748971223831177,0.23898236453533173,1.8828219175338745,0.2291666716337204,0.001
1.8681540489196777,0.2445913404226303,1.8801910877227783,0.22756409645080566,0.001
1.866129994392395,0.23617789149284363,1.8777201175689697,0.22836539149284363,0.001
1.8699675798416138,0.234375,1.8755288124084473,0.22996795177459717,0.001
1.8635092973709106,0.24258814752101898,1.8733899593353271,0.22996795177459717,0.001
1.867167353630066,0.24419070780277252,1.871468186378479,0.22996795177459717,0.001
1.860081434249878,0.23878204822540283,1.869659185409546,0.22996795177459717,0.001
1.8533685207366943,0.24178685247898102,1.8678858280181885,0.22996795177459717,0.001
1.8553228378295898,0.24078525602817535,1.8662954568862915,0.22996795177459717,0.001
1.8572500944137573,0.24298878014087677,1.8647888898849487,0.2315705120563507,0.001
1.8546267747879028,0.24579326808452606,1.8633365631103516,0.2315705120563507,0.001
1.8472356796264648,0.24799679219722748,1.8619256019592285,0.2315705120563507,0.001
1.8524521589279175,0.2473958283662796,1.8605947494506836,0.2315705120563507,0.001
1.84977388381958,0.23778045177459717,1.8592787981033325,0.2315705120563507,0.001
1.8476619720458984,0.23818108439445496,1.8580282926559448,0.2315705120563507,0.001
1.8432306051254272,0.24839743971824646,1.8568047285079956,0.22996795177459717,0.001
1.8435910940170288,0.24599358439445496,1.855648159980774,0.23317307233810425,0.001
1.843697428703308,0.23858173191547394,1.8544747829437256,0.23317307233810425,0.001
1.8425228595733643,0.24619391560554504,1.8533333539962769,0.2371794879436493,0.001
1.8421988487243652,0.24959935247898102,1.8522123098373413,0.23878204822540283,0.001
1.8444483280181885,0.24539263546466827,1.851167917251587,0.23878204822540283,0.001
1.8383092880249023,0.2552083432674408,1.8501098155975342,0.23878204822540283,0.001
1.8415496349334717,0.24118590354919434,1.8490856885910034,0.2395833283662796,0.001
1.8364089727401733,0.25200319290161133,1.8480819463729858,0.2395833283662796,0.001
1.828428864479065,0.2554086446762085,1.847033143043518,0.2395833283662796,0.001
1.836527705192566,0.24839743971824646,1.8460559844970703,0.2395833283662796,0.001
1.8351516723632812,0.24959935247898102,1.8450722694396973,0.24038460850715637,0.001
1.8330475091934204,0.2528044879436493,1.8440706729888916,0.24118590354919434,0.001
1.8336340188980103,0.24599358439445496,1.8430815935134888,0.24278846383094788,0.001
1.8300777673721313,0.24278846383094788,1.8421393632888794,0.24278846383094788,0.001
1.82505464553833,0.2556089758872986,1.8411731719970703,0.2419871836900711,0.001
1.82418954372406,0.25400641560554504,1.8402230739593506,0.24439102411270142,0.001
1.8307989835739136,0.2502003312110901,1.8392977714538574,0.24519230425357819,0.001
1.8248025178909302,0.2548076808452606,1.8383816480636597,0.24519230425357819,0.001
1.8236660957336426,0.24919871985912323,1.8374441862106323,0.24679486453533173,0.001
1.82123863697052,0.2530048191547394,1.8364864587783813,0.24679486453533173,0.001
1.8207037448883057,0.25,1.8355869054794312,0.24679486453533173,0.001
1.825295090675354,0.24539263546466827,1.8346827030181885,0.24679486453533173,0.001
1.8173153400421143,0.2578125,1.833766222000122,0.24599358439445496,0.001
1.8173373937606812,0.2608173191547394,1.8328460454940796,0.24599358439445496,0.001
1.8201450109481812,0.24919871985912323,1.8319860696792603,0.24679486453533173,0.001
1.8143606185913086,0.25620993971824646,1.8310918807983398,0.2475961595773697,0.001
1.8153493404388428,0.24959935247898102,1.8301671743392944,0.24679486453533173,0.001
1.815996766090393,0.2574118673801422,1.829250454902649,0.2475961595773697,0.001
1.8106632232666016,0.2522035241127014,1.828357458114624,0.24839743971824646,0.001
1.8090593814849854,0.25360578298568726,1.827474594116211,0.25,0.001
1.8089487552642822,0.2574118673801422,1.8265780210494995,0.25,0.001
1.810747742652893,0.25901442766189575,1.825724482536316,0.25,0.001
1.8094137907028198,0.2524038553237915,1.8248227834701538,0.24839743971824646,0.001
1.8034014701843262,0.25620993971824646,1.8239182233810425,0.2475961595773697,0.001
1.8057156801223755,0.25921472907066345,1.8230407238006592,0.24839743971824646,0.001
1.8053021430969238,0.2602163553237915,1.8221642971038818,0.25,0.001
1.8042763471603394,0.26121795177459717,1.8212857246398926,0.2524038553237915,0.001
1.7994791269302368,0.25981569290161133,1.820393443107605,0.25080129504203796,0.001
1.797440528869629,0.25961539149284363,1.8194986581802368,0.2524038553237915,0.001
1.8014719486236572,0.26221954822540283,1.8186370134353638,0.2524038553237915,0.001
1.7992953062057495,0.2626201808452606,1.8177871704101562,0.25400641560554504,0.001
1.7954823970794678,0.26181891560554504,1.816894769668579,0.25400641560554504,0.001
1.7948040962219238,0.2608173191547394,1.816019892692566,0.2548076808452606,0.001
1.794324278831482,0.26362180709838867,1.8151317834854126,0.2556089758872986,0.001
1.7950414419174194,0.25901442766189575,1.814220905303955,0.2548076808452606,0.001
1.7897030115127563,0.2582131326198578,1.8133466243743896,0.2556089758872986,0.001
1.7901145219802856,0.26442307233810425,1.812481164932251,0.2572115361690521,0.001
1.7926993370056152,0.2624198794364929,1.81161367893219,0.2580128312110901,0.001
1.7893999814987183,0.2652243673801422,1.810747742652893,0.2572115361690521,0.001
1.7864508628845215,0.26201921701431274,1.8098831176757812,0.25641027092933655,0.001
1.7869951725006104,0.26362180709838867,1.808982491493225,0.25881409645080566,0.001
1.7821462154388428,0.26943108439445496,1.8080804347991943,0.26201921701431274,0.001
1.7830106019973755,0.2680288553237915,1.8071743249893188,0.26201921701431274,0.001
1.7839120626449585,0.2678285241127014,1.8063015937805176,0.26121795177459717,0.001
1.779524564743042,0.2710336446762085,1.8054299354553223,0.26201921701431274,0.001
1.7835922241210938,0.2610176205635071,1.804531216621399,0.26201921701431274,0.001
1.7812366485595703,0.2710336446762085,1.803644061088562,0.26121795177459717,0.001
1.7783238887786865,0.26702722907066345,1.8027862310409546,0.2628205120563507,0.001
1.7772610187530518,0.2708333432674408,1.801910638809204,0.2628205120563507,0.001
1.774886131286621,0.2736378312110901,1.801059603691101,0.2628205120563507,0.001
1.7738759517669678,0.27243590354919434,1.800169587135315,0.2628205120563507,0.001
1.7712891101837158,0.2684294879436493,1.7992663383483887,0.26201921701431274,0.001
1.7718251943588257,0.27003204822540283,1.7983559370040894,0.2628205120563507,0.001
1.7691713571548462,0.2762419879436493,1.7974566221237183,0.2628205120563507,0.001
1.7733443975448608,0.26422277092933655,1.7965747117996216,0.2628205120563507,0.001
1.7685112953186035,0.26762819290161133,1.7956738471984863,0.26201921701431274,0.001
1.773358702659607,0.2684294879436493,1.7948033809661865,0.26201921701431274,0.001
1.7687124013900757,0.27223557233810425,1.7939079999923706,0.26442307233810425,0.001
1.7674624919891357,0.2708333432674408,1.7930225133895874,0.26442307233810425,0.001
1.767515778541565,0.2660256326198578,1.7921062707901,0.26362180709838867,0.001
1.762268304824829,0.27483972907066345,1.791216492652893,0.2628205120563507,0.001
1.7608495950698853,0.2766426205635071,1.79030179977417,0.26201921701431274,0.001
1.7623153924942017,0.27483972907066345,1.7894256114959717,0.26201921701431274,0.001
1.762625813484192,0.2734375,1.7884939908981323,0.26121795177459717,0.001
1.7651519775390625,0.27143430709838867,1.7876256704330444,0.26201921701431274,0.001
1.7622268199920654,0.2712339758872986,1.7867331504821777,0.26201921701431274,0.001
1.7599588632583618,0.27944710850715637,1.78584623336792,0.26201921701431274,0.001
1.7541699409484863,0.2814503312110901,1.7849310636520386,0.26201921701431274,0.001
1.7564642429351807,0.27764421701431274,1.7840259075164795,0.2628205120563507,0.001
1.7567431926727295,0.27784454822540283,1.7831170558929443,0.26201921701431274,0.001
1.7529947757720947,0.28525641560554504,1.7822003364562988,0.26121795177459717,0.001
1.7487926483154297,0.28545671701431274,1.7812795639038086,0.26121795177459717,0.001
1.7446439266204834,0.28505608439445496,1.780356526374817,0.26121795177459717,0.001
1.7454679012298584,0.2808493673801422,1.7794283628463745,0.2628205120563507,0.001
1.7496966123580933,0.27423879504203796,1.7784792184829712,0.26442307233810425,0.001
